GSP,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
SPAV,8.161,8.061,8.101,8.095,8.115,8.146,8.128,7.991,7.888,7.814,7.750,7.725,7.774,7.816,7.861,7.904,7.942,8.002,8.060,8.116,8.170,8.202,8.239,8.289,8.337,8.382,8.423,8.458,8.490,8.517,8.541,8.561
SPEN_1,103.690,102.420,102.920,102.841,103.102,103.500,103.263,101.527,100.215,99.271,98.460,98.150,98.771,99.305,99.878,100.423,100.907,101.666,102.404,103.112,103.797,104.208,104.682,105.315,105.925,106.489,107.017,107.463,107.865,108.213,108.519,108.770
SSHI_3,33.897,33.482,33.645,33.619,33.705,33.835,33.757,33.190,32.761,32.452,32.187,32.086,32.289,32.463,32.651,32.829,32.987,33.235,33.477,33.708,33.932,34.066,34.221,34.428,34.628,34.812,34.984,35.130,35.262,35.376,35.475,35.558
STAH_1,60.884,60.138,60.432,60.385,60.539,60.772,60.633,59.614,58.843,58.289,57.813,57.631,57.996,58.309,58.645,58.966,59.249,59.695,60.129,60.545,60.947,61.188,61.466,61.838,62.196,62.527,62.837,63.099,63.335,63.540,63.719,63.867
STAL_1,177.212,175.041,175.896,175.761,176.208,176.887,176.483,173.515,171.273,169.660,168.273,167.743,168.806,169.718,170.696,171.629,172.455,173.753,175.015,176.225,177.395,178.097,178.907,179.989,181.032,181.996,182.898,183.660,184.347,184.943,185.464,185.895
STAY_1,56.263,55.574,55.845,55.802,55.944,56.160,56.031,55.089,54.377,53.865,53.425,53.257,53.594,53.884,54.194,54.490,54.753,55.165,55.565,55.950,56.321,56.544,56.801,57.145,57.476,57.782,58.068,58.310,58.528,58.717,58.883,59.020
STEN_1,61.271,60.520,60.816,60.769,60.923,61.158,61.018,59.992,59.217,58.660,58.180,57.997,58.364,58.679,59.018,59.340,59.626,60.075,60.511,60.929,61.334,61.577,61.857,62.231,62.592,62.925,63.237,63.500,63.738,63.944,64.124,64.273
STES_1,99.502,98.283,98.763,98.687,98.938,99.320,99.093,97.427,96.168,95.262,94.483,94.186,94.782,95.294,95.844,96.368,96.831,97.560,98.269,98.948,99.605,99.999,100.454,101.062,101.647,102.188,102.695,103.123,103.508,103.843,104.136,104.377
STHA,16.324,16.124,16.202,16.190,16.231,16.294,16.256,15.983,15.777,15.628,15.500,15.451,15.549,15.633,15.723,15.809,15.885,16.005,16.121,16.233,16.340,16.405,16.480,16.579,16.675,16.764,16.847,16.918,16.981,17.036,17.084,17.123
STIR,13.885,13.715,13.782,13.772,13.807,13.860,13.828,13.596,13.420,13.294,13.185,13.143,13.227,13.298,13.375,13.448,13.513,13.614,13.713,13.808,13.900,13.955,14.018,14.103,14.185,14.260,14.331,14.391,14.444,14.491,14.532,14.566
STLE,12.112,11.964,12.022,12.013,12.044,12.090,12.062,11.860,11.706,11.596,11.501,11.465,11.538,11.600,11.667,11.731,11.787,11.876,11.962,12.045,12.125,12.173,12.228,12.302,12.373,12.439,12.501,12.553,12.600,12.641,12.676,12.706
STRI_P,5.156,5.093,5.117,5.113,5.126,5.146,5.134,5.048,4.983,4.936,4.896,4.880,4.911,4.938,4.966,4.993,5.017,5.055,5.092,5.127,5.161,5.181,5.205,5.237,5.267,5.295,5.321,5.343,5.363,5.381,5.396,5.408
SUND_1,231.943,229.102,230.221,230.044,230.629,231.517,230.988,227.104,224.170,222.059,220.244,219.550,220.940,222.134,223.415,224.636,225.717,227.415,229.067,230.651,232.183,233.101,234.162,235.578,236.943,238.204,239.385,240.383,241.282,242.062,242.744,243.307
SWAN_1,247.478,244.446,245.640,245.451,246.076,247.024,246.459,242.315,239.184,236.932,234.995,234.255,235.738,237.012,238.379,239.681,240.835,242.647,244.410,246.099,247.734,248.713,249.846,251.356,252.813,254.159,255.418,256.483,257.442,258.274,259.003,259.603
TARL_P,5.806,5.735,5.763,5.758,5.773,5.795,5.782,5.685,5.611,5.558,5.513,5.496,5.530,5.560,5.592,5.623,5.650,5.692,5.734,5.773,5.812,5.835,5.861,5.897,5.931,5.962,5.992,6.017,6.039,6.059,6.076,6.090
TAUN1,36.996,36.543,36.722,36.693,36.787,36.929,36.844,36.225,35.757,35.420,35.130,35.020,35.241,35.432,35.636,35.831,36.003,36.274,36.538,36.790,37.035,37.181,37.350,37.576,37.794,37.995,38.183,38.343,38.486,38.610,38.719,38.809
TAYN_P,8.349,8.247,8.287,8.281,8.302,8.334,8.315,8.175,8.070,7.994,7.928,7.903,7.953,7.996,8.042,8.086,8.125,8.186,8.246,8.303,8.358,8.391,8.429,8.480,8.529,8.575,8.617,8.653,8.686,8.714,8.738,8.758
TELR,12.297,12.146,12.206,12.196,12.227,12.275,12.246,12.041,11.885,11.773,11.677,11.640,11.714,11.777,11.845,11.910,11.967,12.057,12.145,12.229,12.310,12.359,12.415,12.490,12.562,12.629,12.692,12.745,12.792,12.834,12.870,12.900
TEMP_3,16.560,16.357,16.437,16.424,16.466,16.530,16.492,16.215,16.005,15.854,15.725,15.675,15.775,15.860,15.951,16.038,16.116,16.237,16.355,16.468,16.577,16.643,16.719,16.820,16.917,17.007,17.091,17.163,17.227,17.283,17.331,17.371
THOM_6,94.446,93.289,93.745,93.673,93.911,94.273,94.058,92.476,91.281,90.422,89.682,89.400,89.966,90.452,90.974,91.471,91.911,92.603,93.275,93.920,94.544,94.918,95.350,95.926,96.482,96.996,97.477,97.883,98.249,98.567,98.844,99.074
THSO_P,13.437,13.272,13.337,13.327,13.361,13.412,13.382,13.157,12.987,12.864,12.759,12.719,12.800,12.869,12.943,13.014,13.076,13.175,13.270,13.362,13.451,13.504,13.566,13.648,13.727,13.800,13.868,13.926,13.978,14.023,14.063,14.095
THUR_6,77.848,76.894,77.269,77.210,77.406,77.705,77.527,76.224,75.239,74.530,73.921,73.688,74.155,74.555,74.985,75.395,75.758,76.328,76.882,77.414,77.928,78.236,78.592,79.067,79.526,79.949,80.345,80.680,80.982,81.244,81.473,81.662
TILBB_1,74.111,73.203,73.561,73.504,73.691,73.975,73.806,72.565,71.627,70.953,70.373,70.151,70.595,70.977,71.386,71.776,72.122,72.664,73.192,73.698,74.188,74.481,74.820,75.272,75.709,76.112,76.489,76.808,77.095,77.344,77.562,77.742
TONG,5.531,5.463,5.489,5.485,5.499,5.520,5.508,5.415,5.345,5.295,5.252,5.235,5.268,5.297,5.327,5.356,5.382,5.423,5.462,5.500,5.536,5.558,5.583,5.617,5.650,5.680,5.708,5.732,5.753,5.772,5.788,5.802
TOTT_1,129.471,127.884,128.509,128.410,128.737,129.233,128.938,126.770,125.132,123.953,122.940,122.553,123.329,123.995,124.710,125.392,125.995,126.943,127.865,128.749,129.604,130.117,130.709,131.500,132.262,132.966,133.625,134.182,134.683,135.119,135.500,135.814
TRAW_1,37.252,36.796,36.976,36.947,37.041,37.184,37.099,36.475,36.004,35.665,35.373,35.262,35.485,35.677,35.883,36.079,36.252,36.525,36.790,37.045,37.291,37.438,37.609,37.836,38.055,38.258,38.447,38.608,38.752,38.877,38.987,39.077
TUMB_P,3.594,3.550,3.568,3.565,3.574,3.588,3.579,3.519,3.474,3.441,3.413,3.402,3.424,3.442,3.462,3.481,3.498,3.524,3.550,3.574,3.598,3.612,3.629,3.651,3.672,3.691,3.710,3.725,3.739,3.751,3.762,3.770
TYNE_1,57.041,56.342,56.617,56.573,56.717,56.936,56.806,55.851,55.129,54.610,54.163,53.993,54.335,54.628,54.943,55.244,55.510,55.927,56.333,56.723,57.100,57.325,57.586,57.934,58.270,58.580,58.871,59.116,59.337,59.529,59.697,59.835
TYNE_2,24.843,24.538,24.658,24.639,24.702,24.797,24.740,24.324,24.010,23.784,23.590,23.515,23.664,23.792,23.929,24.060,24.176,24.358,24.535,24.704,24.868,24.967,25.080,25.232,25.378,25.513,25.640,25.747,25.843,25.926,26.000,26.060
UPPB_1,67.767,66.936,67.263,67.212,67.383,67.642,67.488,66.353,65.496,64.879,64.348,64.146,64.552,64.901,65.275,65.632,65.948,66.444,66.926,67.389,67.837,68.105,68.415,68.829,69.228,69.596,69.941,70.232,70.495,70.723,70.922,71.087
UPPB_3,21.306,21.045,21.148,21.132,21.186,21.267,21.219,20.862,20.592,20.398,20.232,20.168,20.296,20.405,20.523,20.635,20.734,20.890,21.042,21.188,21.328,21.413,21.510,21.640,21.766,21.881,21.990,22.082,22.164,22.236,22.298,22.350
USKM_1,105.672,104.377,104.887,104.806,105.073,105.478,105.237,103.467,102.130,101.169,100.342,100.026,100.659,101.203,101.787,102.343,102.835,103.609,104.362,105.083,105.781,106.199,106.683,107.328,107.950,108.524,109.062,109.517,109.926,110.282,110.593,110.849
WABO,12.014,11.867,11.925,11.915,11.946,11.992,11.964,11.763,11.611,11.502,11.408,11.372,11.444,11.506,11.572,11.635,11.691,11.779,11.865,11.947,12.026,12.074,12.129,12.202,12.273,12.338,12.399,12.451,12.497,12.538,12.573,12.602
WALH_1,181.283,179.062,179.937,179.799,180.256,180.951,180.537,177.501,175.208,173.558,172.139,171.597,172.684,173.617,174.618,175.572,176.417,177.744,179.035,180.273,181.471,182.188,183.018,184.124,185.191,186.177,187.100,187.879,188.582,189.192,189.725,190.165
WALP_1,207.784,205.238,206.240,206.082,206.606,207.402,206.928,203.449,200.820,198.929,197.303,196.681,197.927,198.996,200.144,201.237,202.206,203.727,205.207,206.626,207.998,208.821,209.771,211.039,212.263,213.392,214.450,215.344,216.149,216.848,217.459,217.964
WALP_B,44.789,44.240,44.457,44.422,44.535,44.707,44.605,43.855,43.288,42.881,42.530,42.396,42.665,42.895,43.142,43.378,43.587,43.915,44.234,44.540,44.835,45.013,45.218,45.491,45.755,45.998,46.226,46.419,46.593,46.743,46.875,46.984
WARL_1,85.529,84.481,84.894,84.829,85.044,85.372,85.177,83.745,82.663,81.884,81.215,80.959,81.472,81.912,82.384,82.834,83.233,83.859,84.469,85.053,85.617,85.956,86.347,86.869,87.373,87.838,88.273,88.641,88.973,89.260,89.512,89.720
WASF_1,35.382,34.949,35.119,35.092,35.182,35.317,35.237,34.644,34.196,33.874,33.598,33.492,33.704,33.886,34.081,34.268,34.433,34.692,34.944,35.185,35.419,35.559,35.721,35.937,36.145,36.337,36.517,36.670,36.807,36.926,37.030,37.116
WATFS_1,123.851,122.334,122.931,122.837,123.149,123.624,123.341,121.267,119.701,118.573,117.604,117.234,117.976,118.613,119.298,119.949,120.527,121.433,122.315,123.161,123.979,124.469,125.036,125.792,126.521,127.194,127.825,128.358,128.838,129.254,129.619,129.919
WBOL_6,99.839,98.616,99.098,99.022,99.274,99.656,99.428,97.757,96.493,95.585,94.803,94.505,95.103,95.617,96.169,96.694,97.159,97.890,98.601,99.283,99.942,100.338,100.794,101.404,101.992,102.534,103.043,103.472,103.859,104.195,104.489,104.731
WBUR_1,74.485,73.572,73.931,73.874,74.062,74.348,74.178,72.931,71.988,71.310,70.727,70.505,70.951,71.334,71.746,72.138,72.485,73.030,73.561,74.070,74.561,74.856,75.197,75.652,76.090,76.495,76.874,77.195,77.483,77.734,77.953,78.134
WFIE,13.652,13.485,13.551,13.541,13.575,13.627,13.596,13.368,13.195,13.071,12.964,12.923,13.005,13.075,13.150,13.222,13.286,13.386,13.483,13.576,13.666,13.720,13.783,13.866,13.947,14.021,14.090,14.149,14.202,14.248,14.288,14.321
WGEO,5.698,5.628,5.655,5.651,5.665,5.687,5.674,5.579,5.507,5.455,5.410,5.393,5.427,5.457,5.488,5.518,5.545,5.586,5.627,5.666,5.703,5.726,5.752,5.787,5.820,5.851,5.880,5.905,5.927,5.946,5.963,5.977
WHAM_1,189.807,187.481,188.397,103.539,103.802,104.202,103.964,102.216,100.895,99.945,99.128,98.816,99.442,99.979,100.555,101.105,101.592,102.356,103.099,103.812,104.502,104.915,105.393,106.030,106.644,107.212,107.743,108.192,108.597,108.948,109.255,109.508
WHGA_1,117.561,116.120,116.687,116.598,116.894,117.345,117.077,115.108,113.621,112.551,111.631,111.279,111.984,112.589,113.238,113.857,114.405,115.265,116.103,116.906,117.682,118.147,118.685,119.403,120.095,120.734,121.332,121.838,122.294,122.689,123.035,123.320
WHHO,21.825,21.557,21.663,21.646,21.701,21.785,21.735,21.370,21.093,20.895,20.724,20.659,20.790,20.902,21.022,21.137,21.239,21.399,21.554,21.703,21.847,21.934,22.034,22.167,22.295,22.414,22.525,22.619,22.704,22.777,22.841,22.894
WIBA_3,4.172,4.121,4.141,4.138,4.149,4.165,4.155,4.085,4.032,3.994,3.962,3.949,3.974,3.996,4.019,4.041,4.060,4.091,4.121,4.149,4.177,4.193,4.212,4.238,4.262,4.285,4.306,4.324,4.340,4.354,4.367,4.377
WIEN_1,51.127,50.501,50.748,50.709,50.838,51.033,50.917,50.061,49.414,48.949,48.548,48.395,48.702,48.965,49.247,49.517,49.755,50.129,50.493,50.842,51.180,51.382,51.616,51.928,52.229,52.507,52.768,52.988,53.186,53.358,53.508,53.632
WILL_1,208.180,205.630,206.634,206.475,207.000,207.798,207.323,203.837,201.204,199.309,197.680,197.057,198.305,199.376,200.526,201.622,202.592,204.116,205.599,207.021,208.395,209.219,210.172,211.443,212.668,213.800,214.860,215.755,216.562,217.262,217.875,218.380
WIMBN1,40.721,40.222,40.419,40.388,40.490,40.646,40.553,39.872,39.356,38.986,38.667,38.545,38.789,38.999,39.224,39.438,39.628,39.926,40.216,40.494,40.763,40.924,41.111,41.359,41.599,41.820,42.028,42.203,42.361,42.498,42.617,42.716
WIMBS1,179.160,176.965,177.829,177.693,178.145,178.831,178.422,175.422,173.156,171.525,170.123,169.587,170.661,171.583,172.573,173.516,174.351,175.662,176.938,178.162,179.345,180.054,180.874,181.967,183.022,183.996,184.908,185.679,186.373,186.976,187.503,187.938
WIOW_P,8.105,8.005,8.044,8.038,8.059,8.090,8.071,7.935,7.833,7.759,7.696,7.671,7.720,7.762,7.807,7.849,7.887,7.946,8.004,8.059,8.113,8.145,8.182,8.232,8.279,8.323,8.365,8.399,8.431,8.458,8.482,8.502
WISD_1,75.554,74.629,74.993,74.936,75.126,75.416,75.243,73.978,73.022,72.335,71.743,71.517,71.970,72.359,72.776,73.174,73.526,74.079,74.618,75.133,75.632,75.932,76.277,76.738,77.183,77.594,77.978,78.303,78.596,78.850,79.073,79.256
WISD_6,22.454,22.179,22.287,22.270,22.326,22.413,22.361,21.985,21.701,21.497,21.321,21.254,21.389,21.504,21.628,21.746,21.851,22.015,22.175,22.329,22.477,22.566,22.669,22.806,22.938,23.060,23.174,23.271,23.358,23.433,23.499,23.554
WISH,25.157,24.848,24.970,24.951,25.014,25.110,25.053,24.632,24.313,24.085,23.888,23.812,23.963,24.093,24.232,24.364,24.481,24.665,24.845,25.016,25.183,25.282,25.397,25.551,25.699,25.836,25.964,26.072,26.169,26.254,26.328,26.389
WMEL_1,178.665,176.476,177.338,177.201,177.652,178.337,177.929,174.937,172.677,171.051,169.653,169.118,170.189,171.109,172.096,173.036,173.869,175.177,176.449,177.669,178.849,179.557,180.374,181.464,182.516,183.488,184.397,185.166,185.858,186.459,186.985,187.418
WOHI_P,12.975,12.816,12.879,12.869,12.901,12.951,12.922,12.704,12.540,12.422,12.320,12.282,12.359,12.426,12.498,12.566,12.627,12.722,12.814,12.903,12.988,13.040,13.099,13.178,13.255,13.325,13.391,13.447,13.497,13.541,13.579,13.611
WTHU31,25.772,25.456,25.580,25.561,25.626,25.724,25.666,25.234,24.908,24.673,24.472,24.395,24.549,24.682,24.824,24.960,25.080,25.269,25.452,25.628,25.798,25.900,26.018,26.176,26.327,26.467,26.599,26.709,26.809,26.896,26.972,27.034
WWEY_1,148.312,146.495,147.211,147.097,147.472,148.040,147.702,145.218,143.342,141.992,140.831,140.387,141.277,142.040,142.859,143.640,144.331,145.417,146.473,147.486,148.465,149.052,149.731,150.636,151.509,152.316,153.071,153.708,154.283,154.782,155.219,155.579
WYLF_1,19.671,19.430,19.525,19.510,19.560,19.635,19.590,19.261,19.012,18.833,18.679,18.620,18.738,18.839,18.948,19.051,19.143,19.287,19.427,19.562,19.691,19.769,19.859,19.979,20.095,20.202,20.302,20.387,20.463,20.529,20.587,20.635
WYMOM_1,97.300,96.108,96.577,96.503,96.748,97.121,96.899,95.270,94.039,93.153,92.392,92.101,92.684,93.185,93.722,94.234,94.688,95.400,96.093,96.758,97.400,97.785,98.230,98.824,99.397,99.926,100.421,100.840,101.217,101.544,101.831,102.067
ABHA1;ABNE_P,103.919,102.646,103.147,103.068,103.330,103.728,103.491,101.751,100.436,99.490,98.677,98.366,98.989,99.524,100.098,100.645,101.129,101.890,102.630,103.340,104.026,104.438,104.913,105.547,106.159,106.724,107.253,107.700,108.103,108.452,108.758,109.011
